Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/en-US/kb/private-browsing-firefox-android,"128,746","98,078",00:01:44,"92,109",11.26%,55.36%,$0.00
/en-US/kb/get-started-firefox-overview-main-features,"127,822","100,671",00:05:36,"93,626",28.55%,73.47%,$0.00
/fr/kb/notifications-web-push-firefox,"127,797","120,675",00:03:52,"117,454",33.88%,91.04%,$0.00
/de/kb/sichern-firefox-daten-ubertragen-auf-anderes-gerat,"127,114","115,188",00:02:31,"109,315",0.73%,75.96%,$0.00
/fr/kb/firefox-partage-t-il-ma-position-avec-sites-web?redirectslug=does-firefox-share-my-location-web-sites&redirectlocale=en-US,"126,405","120,198",00:03:45,"119,473",45.70%,93.55%,$0.00
/de/kb/startseite-festlegen,"125,607","93,734",00:06:07,"82,230",7.98%,67.24%,$0.00
/en-US/kb/how-install-firefox-windows,"125,440","102,664",00:02:04,"59,983",9.37%,55.12%,$0.00
/en-US/kb/firefox-cant-load-websites-other-browsers-can,"125,216","108,855",00:02:57,"75,884",6.95%,58.84%,$0.00
/pt-BR/products/firefox,"124,890","110,028",00:01:16,"90,361",66.97%,65.45%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew113,"124,530","105,679",00:02:13,"105,548",11.65%,80.20%,$0.00
/zh-CN/products/firefox/install-and-update-firefox,"124,412","93,203",00:01:13,"67,760",24.14%,55.04%,$0.00
/ru/kb/zaprosy-na-razresheniya-dlya-rasshirenij-firefox,"123,560","113,252",00:04:33,"101,203",28.01%,82.19%,$0.00
/de/kb/risiken-installation-selbst-gehosteter-erweiterung,"123,269","115,280",00:02:46,"111,121",29.53%,81.97%,$0.00
/en-US/kb/diagnose-firefox-issues-using-troubleshoot-mode,"122,501","86,174",00:01:51,"18,486",17.32%,39.89%,$0.00
/en-US/kb/export-firefox-bookmarks-to-backup-or-transfer,"122,372","114,032",00:03:34,"93,195",4.63%,74.46%,$0.00
/en-US/kb/containers,"121,379","107,135",00:03:32,"95,765",19.45%,77.74%,$0.00
/pt-BR/kb/janela-de-informacoes-da-pagina-do-firefox?redirectslug=Page+Info+window&redirectlocale=en-US,"121,080","98,677",00:03:23,"80,389",30.79%,68.75%,$0.00
/en-US/kb/run-firefox-chromeos,"120,536","90,319",00:03:35,"87,055",7.83%,72.60%,$0.00
/fr/kb/idees-recues-sur-navigation-privee,"120,422","102,701",00:02:40,"99,815",37.52%,79.04%,$0.00
/ru/kb/znachki-dopolnenij,"118,590","106,021",00:02:23,"104,613",33.06%,80.77%,$0.00
/fr/kb/comment-detacher-firefox-barre-taches-windows-10?redirectslug=how-unpin-firefox-taskbar-windows-10&redirectlocale=en-US,"118,119","106,474",00:03:36,"102,937",8.97%,79.54%,$0.00
/es/kb/ideas-comunes-y-erroneas-sobre-la-navegacion-privada,"117,498","99,667",00:02:08,"97,138",39.35%,76.39%,$0.00
/en-US/kb/moving-thunderbird-data-to-a-new-computer,"117,104","101,850",00:06:47,"74,693",4.74%,67.65%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew116,"116,899","96,651",00:02:05,"96,515",11.19%,77.87%,$0.00
/en-US/kb/fxa-managing-devices,"116,607","101,485",00:01:59,"90,928",22.00%,64.34%,$0.00
/de/kb/firefox-als-standard-browser-unter-android,"116,582","82,229",00:03:25,"79,649",16.95%,65.31%,$0.00
/fr/kb/sauvegarder-donnees-firefox-transferer,"116,576","108,095",00:02:44,"105,024",0.75%,84.26%,$0.00
/ru/kb/nastrojki-firefox,"116,544","103,775",00:02:39,"92,797",26.97%,70.22%,$0.00
/es/kb/firefox-comparte-mi-ubicacion-con-sitios-web?redirectslug=does-firefox-share-my-location-web-sites&redirectlocale=en-US,"116,292","103,657",00:03:09,"102,557",41.45%,87.64%,$0.00
/en-US/kb/recommended-extensions-program,"115,685","104,570",00:02:04,"50,405",24.62%,65.19%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew111,"115,127","96,712",00:02:18,"96,537",11.80%,79.84%,$0.00
/fr/kb/messages-demande-permission-extensions-firefox,"114,349","105,967",00:03:56,"98,004",22.37%,83.98%,$0.00
/ru/kb/veb-push-uvedomleniya-v-firefox,"113,009","106,850",00:04:36,"102,999",37.51%,90.64%,$0.00
/en-US/kb/how-manage-your-camera-and-microphone-permissions,"111,907","94,229",00:03:44,"86,933",16.81%,76.29%,$0.00
/en-US/kb/recovering-important-data-from-an-old-profile,"110,647","87,914",00:02:25,"33,972",6.03%,40.70%,$0.00
/nl/kb/beveiligde-verbinding-mislukt-firefox-geen-verbinding,"110,280","94,936",00:03:38,"94,137",46.28%,82.95%,$0.00
/ru/kb/kak-ustranit-oshibku-s-kodom-sec_error_unknown_iss,"109,929","96,019",00:03:35,"93,431",45.82%,84.37%,$0.00
/en-US/users/edit,"109,808","68,321",00:01:07,"3,334",35.74%,21.33%,$0.00
/zh-CN/kb/linux-firefox,"109,404","81,580",00:02:58,"73,385",15.11%,70.86%,$0.00
/en-US/kb/manage-my-default-search-engines-firefox-android,"109,265","77,534",00:02:45,"71,048",13.64%,58.58%,$0.00
/de/kb/gesponserte-wichtige-seiten,"109,241","93,344",00:03:31,"91,794",36.25%,83.79%,$0.00
/id/kb/peringatan-kata-sandi-tidak-aman-di-firefox,"108,970","91,697",00:02:46,"90,537",38.51%,82.14%,$0.00
/tr/kb/kisitlama-portali-tespiti,"108,028","102,171",00:07:37,"101,948",47.30%,94.04%,$0.00
/de/kb/firefox-bereinigen,"107,976","85,814",00:02:46,"45,396",12.21%,59.80%,$0.00
/en-US/kb/mozilla-crash-reporter-tb,"107,605","89,001",00:02:35,"83,110",34.04%,72.52%,$0.00
/fa/kb/whats-new-firefox-android,"107,444","87,172",00:03:11,"85,522",37.59%,74.76%,$0.00
/en-US/kb/add-on-signing-in-firefox,"106,715","82,372",00:02:50,"76,666",29.54%,67.28%,$0.00
/en-US/kb/website-translation,"106,643","98,179",00:03:19,"91,939",31.16%,86.26%,$0.00
/ca/kb/captive-portal,"106,316","105,221",00:05:22,"105,190",48.48%,98.09%,$0.00
/ru/kb/chto-novogo-v-firefox-dlya-android,"106,025","90,350",00:03:40,"88,494",35.65%,79.70%,$0.00
/ko/kb/secure-connection-failed-firefox-did-not-connect,"105,836","87,827",00:03:04,"86,397",49.32%,79.18%,$0.00
/es/kb/que-significa-su-conexion-no-es-segura,"105,580","87,563",00:02:29,"43,173",34.17%,60.91%,$0.00
/en-US/kb/import-bookmarks-google-chrome,"105,496","95,041",00:03:51,"83,931",6.07%,73.13%,$0.00
/en-US/kb/how-does-phishing-and-malware-protection-work,"105,089","96,501",00:03:28,"82,771",27.91%,78.06%,$0.00
/ru/users/auth,"104,559","89,887",00:02:08,"3,958",75.87%,60.46%,$0.00
/de/kb/thunderbird-daten-auf-neuen-rechner-uebertragen,"104,483","92,035",00:06:47,"77,066",4.78%,74.98%,$0.00
/pt-BR/kb/opcoes-preferencias-e-configuracoes-do-firefox,"104,302","93,230",00:02:38,"85,965",27.84%,75.26%,$0.00
/fr/kb/page-erreur-reseau-xframe,"104,140","93,845",00:04:03,"92,507",41.15%,87.96%,$0.00
/de/kb/firefox-profile-sichern-und-wiederherstellen,"104,123","84,955",00:03:12,"61,069",4.73%,53.32%,$0.00
/en-US/kb/dns-over-https,"103,792","86,338",00:03:04,"65,622",15.49%,73.09%,$0.00
/es/kb/add-on-badges,"102,960","89,439",00:01:52,"89,162",29.31%,77.39%,$0.00
/en-US/kb/clear-cookies-and-site-data-firefox?redirectslug=delete-cookies-remove-info-websites-stored&redirectlocale=en-US,"102,823","95,333",00:01:48,"83,026",49.35%,78.67%,$0.00
/it/kb/filelink-allegati-grosse-dimensioni,"102,307","78,873",00:05:11,"77,522",23.01%,75.34%,$0.00
/it/products/firefox,"101,921","87,453",00:01:02,"71,286",71.22%,64.42%,$0.00
/zh-CN/kb/Firefox扩展的权限请求消息,"101,590","92,027",00:04:13,"78,998",36.26%,79.11%,$0.00
/en-US/kb/search-firefox-address-bar,"101,254","86,474",00:01:25,"54,751",27.17%,56.84%,$0.00
/ja/kb/firefox-options-preferences-and-settings,"101,187","89,917",00:02:34,"81,767",38.15%,74.77%,$0.00
/pt-BR/kb/como-resolver-erros-data-e-hora-sites-seguros,"100,863","88,328",00:03:24,"86,024",41.98%,84.42%,$0.00
/ru/,"100,605","77,318",00:01:05,"45,045",61.02%,46.61%,$0.00
/es/kb/notificaciones-push-en-firefox,"100,581","94,880",00:04:16,"91,807",35.57%,90.33%,$0.00
/zh-CN/kb/performance-settings,"100,424","92,004",00:03:41,"79,872",34.04%,79.05%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew109,"99,969","81,716",00:02:11,"81,601",11.11%,77.81%,$0.00
/de/kb/verbesserter-schutz-aktivitatenverfolgung-desktop,"99,054","86,003",00:03:13,"63,512",28.64%,67.51%,$0.00
/zh-CN/kb/隐私浏览窗口中的扩展,"99,033","86,170",00:03:28,"76,301",39.85%,75.90%,$0.00
/cs/kb/thunderbird-nevyzadana-posta,"97,961","75,492",00:03:50,"75,146",40.55%,76.20%,$0.00
/de/kb/win10-warnung-und-rat-zu-microsoft-gepruften-apps,"97,372","83,166",00:02:32,"74,340",8.48%,62.80%,$0.00
/nl/products/thunderbird,"96,615","66,387",00:01:20,"60,184",37.67%,43.90%,$0.00
/de/kb/firefox-leistungseinstellungen,"96,407","86,636",00:03:08,"74,190",23.67%,75.85%,$0.00
/zh-CN/kb/Firefox for Android 的增强跟踪保护,"95,948","71,872",00:02:09,"69,765",35.48%,68.04%,$0.00
/en-US/products/thunderbird/install-migrate-and-update,"95,920","73,686",00:01:11,"48,103",49.92%,39.51%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew114,"95,457","79,980",00:02:15,"79,809",10.79%,79.10%,$0.00
/ru/kb/parametry-proizvoditelnosti-brauzera-firefox,"95,360","87,185",00:03:23,"77,861",28.18%,77.37%,$0.00
/en-US/products/firefox-private-network-vpn,"95,112","75,796",00:00:49,"48,497",38.57%,34.80%,$0.00
/pt-BR/kb/como-resolver-problemas-de-codigos-de-erro-de-segu,"94,825","85,451",00:03:31,"80,916",37.32%,85.03%,$0.00
/en-US/kb/how-do-i-set-sync-my-computer,"93,897","80,806",00:02:11,"28,222",10.58%,49.37%,$0.00
/ja/kb/whats-new-firefox-android,"93,578","82,358",00:04:06,"81,239",45.68%,84.56%,$0.00
/es/kb/how-pin-and-unpin-firefox-taskbar-windows-10-and-windows-11?redirectslug=how-unpin-firefox-taskbar-windows-10&redirectlocale=en-US,"93,281","86,408",00:03:04,"83,250",10.95%,81.72%,$0.00
/ja/kb/blocking-sender,"92,739","79,889",00:03:49,"58,103",6.10%,72.11%,$0.00
/es/products/mobile,"92,210","69,597",00:01:44,"56,024",61.16%,57.42%,$0.00
/de/kb/Wie-Sie-den-Cache-leeren-konnen,"91,510","83,753",00:03:07,"65,759",14.01%,82.71%,$0.00
/en-US/kb/profiles-where-thunderbird-stores-user-data,"91,260","81,091",00:05:11,"48,193",5.78%,64.01%,$0.00
/en-US/products/thunderbird/emails-thunderbird,"91,225","71,326",00:01:07,"10,778",42.05%,22.73%,$0.00
/es/kb/importante-firefox-esta-finalizando-el-soporte-par,"91,024","80,029",00:02:59,"78,121",54.34%,82.33%,$0.00
/en-US/kb/deploy-firefox-msi-installers,"90,916","73,649",00:03:21,"64,906",13.71%,73.37%,$0.00
/en-US/kb/introducing-total-cookie-protection-standard-mode,"90,837","83,003",00:02:44,"65,215",22.29%,70.15%,$0.00
/hu/kb/thunderbird-es-keretlen-uzenetek-levelszemet,"90,619","62,488",00:02:20,"61,751",39.37%,67.49%,$0.00
/en-US/kb/recover-lost-or-missing-bookmarks,"90,409","72,198",00:02:40,"39,539",5.67%,44.74%,$0.00
/en-US/kb/personalized-extension-recommendations,"89,862","82,397",00:02:49,"66,533",20.15%,67.74%,$0.00
/es/kb/configura-firefox-para-que-sea-tu-navegador-predet,"89,772","66,366",00:03:07,"64,805",19.86%,67.99%,$0.00
/de/products/firefox/install-and-update-firefox,"89,645","67,649",00:01:20,"33,047",29.63%,32.64%,$0.00
/fa/kb/ساختن-فایرفاکس-پیش فرض-مرورگر-اندروید,"89,347","66,175",00:03:12,"63,616",20.00%,66.68%,$0.00
/es/kb/las-paginas-no-se-cargan-resolver-problemas-y-solu,"89,014","80,247",00:02:43,"24,803",7.81%,60.87%,$0.00
/vi/kb/ket-noi-bao-mat-that-bai-va-firefox-khong-the-ket-noi,"88,484","67,899",00:02:24,"66,967",44.77%,71.76%,$0.00
/en-US/kb/bookmarks-firefox,"88,254","75,369",00:02:37,"47,080",11.15%,54.97%,$0.00
/en-US/kb/what-to-do-if-firefox-wont-play-any-sounds,"87,888","73,708",00:01:24,"59,732",4.99%,55.77%,$0.00
/fr/products/mobile,"87,736","65,442",00:01:36,"53,437",60.14%,56.22%,$0.00
/en-US/kb/end-support-firefox-amazon-devices,"87,346","51,332",00:01:49,"49,548",33.17%,55.35%,$0.00
/de/kb/automatische-tonwiedergabe-erlauben-bzw-blockieren,"87,323","75,407",00:04:30,"71,783",18.82%,82.61%,$0.00
/fr/products/firefox/manage-preferences-and-add-ons-firefox/install-and-manage-add-ons,"87,004","79,568",00:02:05,"71,225",71.35%,69.49%,$0.00
/en-US/questions/1275338,"86,782","76,558",00:01:39,"76,155",87.07%,87.50%,$0.00
/pt-BR/kb/spam-e-mensagens-indesejadas-no-thunderbird,"86,530","70,401",00:03:30,"70,028",49.73%,80.62%,$0.00
/ja/kb/cannot-receive-messages,"86,518","71,352",00:05:05,"55,827",7.44%,68.08%,$0.00
/ja/,"86,221","61,084",00:02:18,"38,117",60.02%,44.35%,$0.00
/es/kb/proteccion-contra-rastreo-en-firefox-para-android,"86,104","67,901",00:02:58,"65,405",27.20%,70.71%,$0.00
/en-US/products/thunderbird/emails-thunderbird/set-up-email-thunderbird,"86,000","62,528",00:01:20,"51,054",40.80%,36.51%,$0.00
/fr/kb/gestionnaire-mots-passe,"86,000","75,292",00:02:31,"62,898",16.40%,67.74%,$0.00
/en-US/users/settings,"85,593","46,133",00:00:23,826,36.43%,11.25%,$0.00
/zh-CN/kb/private-browsing-firefox-ios,"85,225","74,410",00:02:14,"74,086",40.75%,85.52%,$0.00
/es/kb/administrador-de-contrasenas-recordar-borrar-cambiar-importar-contraseñas-firefox,"85,105","74,890",00:02:46,"67,084",16.53%,74.10%,$0.00
/it/kb/novita-firefox-android,"85,042","73,122",00:03:38,"72,163",38.82%,82.03%,$0.00
/en-US/kb/restore-previous-session,"84,865","68,302",00:02:35,"37,863",10.70%,56.34%,$0.00
/fr/kb/mettre-jour-firefox-derniere-version?entrypoint=mozilla.org-whatsnew115,"84,815","69,964",00:02:19,"69,873",13.19%,77.61%,$0.00
/en-US/kb/secure-website-certificate,"84,395","75,258",00:02:38,"15,850",13.26%,56.21%,$0.00
/el/kb/apotyxia-asfaloys-syndeshs-sto-firefox,"84,198","69,297",00:02:54,"68,465",42.87%,77.40%,$0.00
/es/kb/solicitudes-de-permiso-para-las-extensiones-de-firefox,"84,158","75,927",00:03:37,"69,460",26.78%,80.66%,$0.00
/es/kb/actualizar-firefox-la-ultima-version?entrypoint=mozilla.org-whatsnew115,"84,011","68,858",00:02:14,"68,770",13.03%,75.88%,$0.00
/de/products/thunderbird/emails-thunderbird,"83,571","66,251",00:01:04,"4,562",47.45%,24.33%,$0.00
/es/kb/personalizar-los-controles-los-botones-y-las-barra,"82,546","68,521",00:02:50,"59,361",30.00%,72.39%,$0.00
/es/kb/proteccion-antirrastreo-mejorada-en-firefox-para-e,"82,380","68,672",00:02:59,"52,751",31.85%,68.92%,$0.00
/en-US/kb/how-do-i-turn-do-not-track-feature,"82,364","76,715",00:02:40,"60,748",13.57%,77.81%,$0.00
/ru/products/firefox/manage-preferences-and-add-ons-firefox/install-and-manage-add-ons,"81,860","74,727",00:02:36,"65,800",71.29%,70.98%,$0.00
/de/kb/elemente-aktivitatenverfolgung-durch-drittanbieter,"81,684","75,246",00:04:23,"72,237",41.36%,85.44%,$0.00
/id/kb/update-firefox-latest-version,"81,399","58,854",00:02:42,"52,921",9.30%,63.43%,$0.00
/pt-PT/kb/ligacao-segura-falhou-e-o-firefox-nao-ligou,"81,374","67,334",00:03:01,"66,615",45.13%,77.92%,$0.00
/fr/kb/mettre-jour-firefox-derniere-version?entrypoint=mozilla.org-whatsnew112,"81,073","69,095",00:02:38,"69,042",15.12%,81.77%,$0.00
/en-US/kb/firefox-hangs-or-not-responding,"80,698","67,929",00:01:38,"35,702",12.51%,44.97%,$0.00
/de/kb/benutzerprofile-mit-ihren-persoenlichen-daten,"80,418","68,678",00:04:17,"32,439",5.54%,56.87%,$0.00
/en-US/kb/websites-say-cookies-are-blocked-unblock-them,"80,408","68,132",00:02:54,"37,914",18.69%,68.83%,$0.00
/en-US/kb/restore-menu-bar-firefox,"80,305","70,140",00:02:35,"28,686",6.31%,53.83%,$0.00
/en-US/kb/restore-bookmarks-from-backup-or-move-them,"79,919","69,095",00:03:11,"24,135",8.25%,53.95%,$0.00
/de/products/thunderbird/emails-thunderbird/set-up-email-thunderbird,"79,786","56,270",00:01:30,"47,976",41.71%,37.74%,$0.00
/en-US/kb/bookmarks-toolbar-display-favorite-websites,"79,727","69,312",00:03:18,"50,582",9.56%,67.02%,$0.00
/en-US/kb/troubleshoot-and-diagnose-firefox-problems,"79,541","65,250",00:02:39,"39,439",11.00%,55.22%,$0.00
/en-US/kb/change-your-default-search-settings-firefox,"79,523","68,393",00:02:42,"38,834",8.66%,62.70%,$0.00
/en-US/kb/thunderbird-and-gmail,"79,342","67,351",00:04:36,"48,157",6.14%,62.70%,$0.00
/ar/kb/captive-portal,"79,046","68,685",00:05:20,"67,993",29.61%,84.81%,$0.00
/pt-BR/users/auth,"79,020","69,833",00:02:10,"2,762",78.46%,65.78%,$0.00
/en-US/kb/how-set-firefox-sync-firefox-android,"78,910","58,144",00:02:25,"47,094",22.76%,57.90%,$0.00
/fr/kb/que-signifie-votre-connexion-nest-pas-securisee,"78,609","66,035",00:02:12,"22,990",29.34%,50.28%,$0.00
/en-US/kb/switching-devices?entrypoint=mozilla.org-whatsnew115,"78,330","72,290",00:02:26,"70,791",1.08%,82.00%,$0.00
/en-US/kb/how-do-i-restore-my-tabs-last-time,"77,484","67,734",00:02:34,"58,721",7.90%,66.95%,$0.00
/en-US/questions/new/mobile,"77,378","62,354",00:00:50,"9,047",41.40%,21.98%,$0.00
/ru/kb/kak-nastroit-paneli-instrumentov-i-knopki-firefox,"77,295","66,786",00:03:15,"57,183",25.57%,73.41%,$0.00
/es/kb/xframe-neterror-page,"77,197","67,742",00:03:01,"67,156",48.17%,84.32%,$0.00
/en-US/questions/1286588,"77,155","62,053",00:02:11,"58,669",74.00%,74.67%,$0.00
/en-US/kb/credit-card-autofill,"76,849","68,479",00:03:28,"61,896",16.73%,79.77%,$0.00
/ru/kb/fajlovaya-ssylka-dlya-bolshih-vlozhenij,"76,825","66,341",00:05:29,"65,859",28.53%,85.36%,$0.00
/fr/kb/retirer-tout-le-superflu-des-pages-web-grace-au-mode-lecture?entrypoint=mozilla.org-whatsnew117,"76,631","68,622",00:01:57,"68,436",14.45%,84.51%,$0.00
/en-US/kb/mixed-content-blocking-firefox?redirectslug=how-does-content-isnt-secure-affect-my-safety&redirectlocale=en-US,"76,594","66,695",00:03:28,"63,670",27.66%,77.87%,$0.00
/zh-CN/products/firefox/protect-your-privacy/cookies,"76,485","63,557",00:00:32,"62,732",24.21%,33.48%,$0.00
/fi/kb/thunderbird-ja-roskaposti,"76,453","49,647",00:03:40,"48,988",20.07%,63.74%,$0.00
/pt-BR/,"76,452","61,119",00:01:06,"44,097",71.62%,58.00%,$0.00
/fr/kb/definir-firefox-navigateur-defaut-android,"76,055","53,240",00:03:02,"51,913",18.52%,64.37%,$0.00
/en-US/kb/use-primary-password-protect-stored-logins?redirectslug=use-master-password-protect-stored-logins&redirectlocale=en-US,"74,746","70,085",00:03:19,"60,377",16.53%,76.45%,$0.00
/en-US/kb/use-firefox-another-language,"74,738","64,052",00:02:51,"49,091",9.89%,69.45%,$0.00
/de/contribute,"74,473","60,735",00:01:43,"9,716",60.42%,44.77%,$0.00
/en-US/questions/new/thunderbird,"74,472","61,571",00:01:35,"38,126",29.08%,29.49%,$0.00
/it/kb/risolvere-errori-data-ora-siti-web-sicuri,"74,356","65,504",00:03:49,"63,337",44.99%,85.06%,$0.00
/ja/kb/compacting-folders,"73,845","67,647",00:03:56,"64,671",41.66%,88.82%,$0.00
/de/kb/schutz-vor-verfolgung-firefox-android,"73,755","62,906",00:04:17,"60,773",23.85%,79.73%,$0.00
/ru/kb/parametry-soedineniya-v-firefox,"73,608","66,648",00:04:26,"56,448",24.11%,77.57%,$0.00
/en-US/products/,"73,366","58,664",00:00:43,"27,716",33.91%,28.19%,$0.00
/ja/products/thunderbird/emails-thunderbird,"72,942","54,583",00:00:52,"3,979",46.84%,22.01%,$0.00
/en-US/questions/1346301,"72,238","70,113",00:04:19,"70,090",96.62%,96.77%,$0.00
/en-US/kb/firefox-dns-over-https,"71,966","62,889",00:01:54,"52,050",8.31%,59.81%,$0.00
/en-US/kb/quick-fixes-if-your-firefox-slows-down,"71,785","59,609",00:01:15,"50,664",6.23%,38.80%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew118,"71,700","59,286",00:02:06,"59,189",11.60%,77.93%,$0.00
/pl/,"71,671","58,772",00:01:15,"45,272",77.29%,63.12%,$0.00
/pt-BR/kb/atualize-o-firefox?redirectslug=update-firefox-latest-version&redirectlocale=en-US,"71,524","49,318",00:02:33,"47,493",22.63%,61.33%,$0.00
/en-US/kb/make-firefox-your-default-browser,"71,523","58,584",00:04:30,"38,267",12.01%,65.00%,$0.00
/pt-BR/kb/novidades-no-firefox-para-android,"71,060","60,257",00:03:39,"59,526",42.26%,80.57%,$0.00
/es/kb/filelink-para-adjuntos-grandes,"70,924","60,783",00:04:41,"60,267",20.85%,82.76%,$0.00
/ar/kb/whats-new-firefox-android,"70,575","56,727",00:02:38,"55,762",40.11%,72.56%,$0.00
/en-US/kb/upgrade-graphics-drivers-use-hardware-acceleration,"70,502","59,745",00:03:32,"48,566",16.57%,75.20%,$0.00
/es/kb/Instalar Firefox en Windows,"70,403","60,435",00:01:53,"40,031",9.29%,65.91%,$0.00
/de/kb/drm-inhalte-in-firefox-ansehen,"70,361","63,515",00:04:26,"58,987",14.14%,77.35%,$0.00
/en-US/kb/uninstall-firefox-from-your-computer,"70,236","61,554",00:03:34,"45,377",7.74%,68.87%,$0.00
/de/kb/anpassung-der-einstellungen-von-firefox-suggest,"70,147","64,153",00:04:36,"63,022",51.37%,88.82%,$0.00
/de/kb/Firefox-unter-Windows-installieren,"70,134","62,155",00:02:23,"51,507",5.83%,71.30%,$0.00
/fr/kb/comment-vider-cache-firefox,"70,099","62,243",00:02:39,"47,660",9.38%,77.12%,$0.00
/es/kb/switching-devices,"69,551","66,363",00:02:30,"66,110",0.86%,88.54%,$0.00
/es/kb/como-cambiar-tu-navegador-predeterminado-en-win10?redirectslug=how-change-your-default-browser-windows-10&redirectlocale=en-US,"69,350","67,833",00:05:22,"67,806",80.16%,97.60%,$0.00
/ru/kb/dopolneniya-v-rezhime-privatnogo-prosmotra,"69,304","59,721",00:03:28,"52,395",36.37%,75.14%,$0.00
/en-US/kb/enhanced-tracking-protection-firefox-android?redirectslug=tracking-protection-firefox-android&redirectlocale=en-US,"69,199","50,892",00:02:30,"44,472",23.17%,61.83%,$0.00
/de/kb/erweiterungen-im-privaten-surfen,"69,178","61,547",00:03:31,"54,440",35.08%,76.07%,$0.00
/nl/kb/foutmelding-beveiligde-verbinding-mislukt,"69,168","59,510",00:03:33,"58,961",45.04%,82.72%,$0.00
